test.fold,fold.type,out.name,loss,val_loss,epoch
1,Lon,Multi-task,0.00883925054222345,0.00938045047223568,69
1,Lon,Multi-task,0.00883970875293016,0.00934205763041973,70
1,Lon,Multi-task,0.00880900397896767,0.00927446875721216,71
1,Lon,Multi-task,0.0087988618761301,0.00930528156459332,72
1,Lon,Multi-task,0.00882288813591003,0.0093135628849268,73
1,Lon,Multi-task,0.00882274005562067,0.0093604689463973,74
1,Lon,Multi-task,0.00878369249403477,0.00926829501986504,75
1,Lon,Multi-task,0.00881578959524632,0.00926134269684553,76
1,Lon,Multi-task,0.00878127198666334,0.00921393185853958,77
1,Lon,Multi-task,0.00881167873740196,0.00925461575388908,78
1,Lon,Multi-task,0.00875952560454607,0.00929261930286884,79
1,Lon,Multi-task,0.00878339447081089,0.0092637911438942,80
1,Lon,Multi-task,0.00878956168889999,0.00933036394417286,81
1,Lon,Multi-task,0.00879235751926899,0.00923651829361916,82
1,Lon,Multi-task,0.00876825395971537,0.00926564447581768,83
1,Lon,Multi-task,0.00876257941126823,0.00927743781358004,84
1,Lon,Multi-task,0.00872636213898659,0.00928509701043367,85
1,Lon,Multi-task,0.00871319510042667,0.00930421985685825,86
1,Lon,Multi-task,0.00874091498553753,0.00922375172376633,87
1,Lon,Multi-task,0.00872910581529141,0.00932319555431604,88
1,Lon,Multi-task,0.0087248869240284,0.00927194859832525,89
1,Lon,Multi-task,0.00872716493904591,0.00922956597059965,90
1,Lon,Multi-task,0.00871026981621981,0.00924065709114075,91
1,Lon,Multi-task,0.00874106120318174,0.00926118809729815,92
1,Lon,Multi-task,0.00866389088332653,0.00925133749842644,93
1,Lon,Multi-task,0.00870026182383299,0.00927965342998505,94
1,Lon,Multi-task,0.00867204368114471,0.00924440566450357,95
1,Lon,Multi-task,0.00871827360242605,0.00922560598701239,96
1,Lon,Multi-task,0.00866784248501062,0.00924784038215876,97
1,Lon,Multi-task,0.0086579080671072,0.00927152391523123,98
1,Lon,Multi-task,0.00868027284741402,0.00925145018845797,99
1,Lon,Multi-task,0.00869617145508528,0.00923946313560009,100
2,Lon,Multi-task,0.0379806309938431,0.0187117531895638,1
2,Lon,Multi-task,0.0145186204463243,0.0119250612333417,2
2,Lon,Multi-task,0.0125747565180063,0.0111569054424763,3
2,Lon,Multi-task,0.0117852315306664,0.0106483092531562,4
2,Lon,Multi-task,0.0112521070986986,0.0104163568466902,5
2,Lon,Multi-task,0.0109147354960442,0.0102408835664392,6
2,Lon,Multi-task,0.0106484442949295,0.0102430758997798,7
2,Lon,Multi-task,0.0104636223986745,0.0101666580885649,8
2,Lon,Multi-task,0.0103015592321754,0.0100507438182831,9
2,Lon,Multi-task,0.0101959193125367,0.0100272847339511,10
2,Lon,Multi-task,0.0100923180580139,0.0100913438946009,11
2,Lon,Multi-task,0.0100396415218711,0.00994791742414236,12
2,Lon,Multi-task,0.00995437614619732,0.0100050866603851,13
2,Lon,Multi-task,0.00990949012339115,0.00980232283473015,14
2,Lon,Multi-task,0.00988722965121269,0.00984091218560934,15
2,Lon,Multi-task,0.00984852854162455,0.00977608188986778,16
2,Lon,Multi-task,0.00980546977370977,0.00975001789629459,17
2,Lon,Multi-task,0.00979196839034557,0.00969889294356108,18
2,Lon,Multi-task,0.00972433481365442,0.00966545660048723,19
2,Lon,Multi-task,0.00966301839798689,0.00961961597204208,20
2,Lon,Multi-task,0.00965730100870132,0.00971221551299095,21
2,Lon,Multi-task,0.00964473653584719,0.0095929391682148,22
2,Lon,Multi-task,0.00963263679295778,0.00960646104067564,23
2,Lon,Multi-task,0.00958621967583895,0.00959688425064087,24
2,Lon,Multi-task,0.00957765616476536,0.00959064345806837,25
2,Lon,Multi-task,0.00955331046134233,0.00949973240494728,26
2,Lon,Multi-task,0.00953490007668734,0.00952778477221727,27
2,Lon,Multi-task,0.00952003616839647,0.00951283611357212,28
2,Lon,Multi-task,0.00947929639369249,0.00947571452707052,29
2,Lon,Multi-task,0.00946988817304373,0.00944861304014921,30
2,Lon,Multi-task,0.00946108903735876,0.00946025177836418,31
2,Lon,Multi-task,0.0094323018565774,0.00938638020306826,32
2,Lon,Multi-task,0.00941227003931999,0.00944962445646524,33
2,Lon,Multi-task,0.00941390916705132,0.00937337055802345,34
2,Lon,Multi-task,0.00936306081712246,0.00937778223305941,35
2,Lon,Multi-task,0.00937452726066113,0.00940456800162792,36
2,Lon,Multi-task,0.00936967600136995,0.00939501449465752,37
2,Lon,Multi-task,0.00934383366256952,0.00939497910439968,38
2,Lon,Multi-task,0.00933335162699223,0.00934482552111149,39
2,Lon,Multi-task,0.00933803245425224,0.00933018513023853,40
2,Lon,Multi-task,0.00932098925113678,0.00935176201164722,41
2,Lon,Multi-task,0.00931085273623466,0.00935476459562778,42
2,Lon,Multi-task,0.00929133780300617,0.0093030147254467,43
2,Lon,Multi-task,0.00924597587436438,0.00935482513159513,44
2,Lon,Multi-task,0.00925762671977282,0.00939553137868643,45
2,Lon,Multi-task,0.00925629865378141,0.00933666527271271,46
2,Lon,Multi-task,0.00925414357334375,0.00928071793168783,47
2,Lon,Multi-task,0.00924533139914274,0.00930753536522388,48
2,Lon,Multi-task,0.00918349716812372,0.00928268115967512,49
2,Lon,Multi-task,0.00922660902142525,0.0093411048874259,50
2,Lon,Multi-task,0.00920829828828573,0.00930465664714575,51
2,Lon,Multi-task,0.00920647941529751,0.0093231862410903,52
2,Lon,Multi-task,0.00922224204987288,0.00933402869850397,53
2,Lon,Multi-task,0.00918362662196159,0.00932473130524158,54
2,Lon,Multi-task,0.00917509105056524,0.00925709865987301,55
2,Lon,Multi-task,0.00917633436620235,0.00923067890107632,56
2,Lon,Multi-task,0.00914651341736317,0.00923405773937702,57
2,Lon,Multi-task,0.00916081760078669,0.00928636454045773,58
2,Lon,Multi-task,0.00912990793585777,0.00926667731255293,59
2,Lon,Multi-task,0.00913461856544018,0.00923173874616623,60
2,Lon,Multi-task,0.00914145354181528,0.00926483888179064,61
2,Lon,Multi-task,0.00913287792354822,0.00921509228646755,62
2,Lon,Multi-task,0.00913144275546074,0.00926495809108019,63
2,Lon,Multi-task,0.00910783652216196,0.00919764209538698,64
2,Lon,Multi-task,0.00910832360386848,0.00922100245952606,65
2,Lon,Multi-task,0.00907074194401503,0.00920544657856226,66
2,Lon,Multi-task,0.00907760951668024,0.00917377322912216,67
2,Lon,Multi-task,0.00910852663218975,0.00921600870788097,68
2,Lon,Multi-task,0.00909320916980505,0.00922148674726486,69
2,Lon,Multi-task,0.00905879959464073,0.00925472192466259,70
2,Lon,Multi-task,0.00908084399998188,0.00924290437251329,71
2,Lon,Multi-task,0.00907896924763918,0.00916770845651627,72
2,Lon,Multi-task,0.00904866121709347,0.00924581103026867,73
2,Lon,Multi-task,0.00901896692812443,0.0092591280117631,74
2,Lon,Multi-task,0.00903277192264795,0.00917701609432697,75
2,Lon,Multi-task,0.00905922614037991,0.00919119641184807,76
2,Lon,Multi-task,0.00904344208538532,0.00918935146182775,77
2,Lon,Multi-task,0.00905225891619921,0.00920801237225533,78
2,Lon,Multi-task,0.00901671219617128,0.00916847493499517,79
2,Lon,Multi-task,0.00900699011981487,0.0091990428045392,80
2,Lon,Multi-task,0.00903950165957212,0.00917204935103655,81
2,Lon,Multi-task,0.00900768581777811,0.00918648112565279,82
2,Lon,Multi-task,0.00900624413043261,0.00915584340691566,83
2,Lon,Multi-task,0.00901248399168253,0.00920932646840811,84
2,Lon,Multi-task,0.00899414159357548,0.00921049155294895,85
2,Lon,Multi-task,0.00900401826947928,0.00920636858791113,86
2,Lon,Multi-task,0.00896538328379393,0.00920481141656637,87
2,Lon,Multi-task,0.00896490551531315,0.00918746367096901,88
2,Lon,Multi-task,0.00898574665188789,0.00915413629263639,89
2,Lon,Multi-task,0.00898462533950806,0.00921279657632113,90
2,Lon,Multi-task,0.00895542372018099,0.00916038453578949,91
2,Lon,Multi-task,0.00895797833800316,0.00918403174728155,92
2,Lon,Multi-task,0.00895647704601288,0.00914828758686781,93
2,Lon,Multi-task,0.00893997121602297,0.00917477440088987,94
2,Lon,Multi-task,0.00894781947135925,0.00917618628591299,95
2,Lon,Multi-task,0.00895431358367205,0.00921751279383898,96
2,Lon,Multi-task,0.00895123276859522,0.00915681570768356,97
2,Lon,Multi-task,0.00892711989581585,0.00914919842034578,98
2,Lon,Multi-task,0.00893737096339464,0.00910721533000469,99
2,Lon,Multi-task,0.00892028398811817,0.00911468639969826,100
3,Lon,Multi-task,0.0396688356995583,0.0175809878855944,1
3,Lon,Multi-task,0.0143961207941175,0.012458972632885,2
3,Lon,Multi-task,0.0124654602259398,0.0115827079862356,3
3,Lon,Multi-task,0.0116499355062842,0.0112344976514578,4
3,Lon,Multi-task,0.0111985774710774,0.0112161077558994,5
3,Lon,Multi-task,0.0108583960682154,0.0109277339652181,6
3,Lon,Multi-task,0.0106209851801395,0.0106977773830295,7
3,Lon,Multi-task,0.0104861240833998,0.0105856591835618,8
3,Lon,Multi-task,0.010283718816936,0.0105363503098488,9
3,Lon,Multi-task,0.0102055901661515,0.0104913963004947,10
3,Lon,Multi-task,0.0101485541090369,0.0105100339278579,11
3,Lon,Multi-task,0.0100497920066118,0.0104151060804725,12
3,Lon,Multi-task,0.00997964572161436,0.0103073325008154,13
3,Lon,Multi-task,0.00994267966598272,0.0102363452315331,14
3,Lon,Multi-task,0.00986996944993734,0.0102599067613482,15
3,Lon,Multi-task,0.00983969029039145,0.0101092159748077,16
3,Lon,Multi-task,0.00980939064174891,0.0101426746696234,17
3,Lon,Multi-task,0.0097546735778451,0.010182592086494,18
3,Lon,Multi-task,0.00971390120685101,0.0100546376779675,19
3,Lon,Multi-task,0.00969419907778502,0.00990869197994471,20
3,Lon,Multi-task,0.00966875627636909,0.00999693851917982,21
3,Lon,Multi-task,0.00963777862489223,0.00984788872301579,22
3,Lon,Multi-task,0.00961256865411997,0.00985698495060205,23
3,Lon,Multi-task,0.00959853176027536,0.00985592696815729,24
3,Lon,Multi-task,0.0095510371029377,0.00986900553107262,25
3,Lon,Multi-task,0.0095233116298914,0.00981570314615965,26
3,Lon,Multi-task,0.00950670056045055,0.00973670370876789,27
3,Lon,Multi-task,0.00947908032685518,0.00976568926125765,28
3,Lon,Multi-task,0.00946556404232979,0.0097157321870327,29
3,Lon,Multi-task,0.00943085271865129,0.00972115434706211,30
3,Lon,Multi-task,0.00941123347729445,0.00965553522109985,31
3,Lon,Multi-task,0.00943469256162643,0.00967050530016422,32
3,Lon,Multi-task,0.00938988290727139,0.0096608055755496,33
3,Lon,Multi-task,0.00939842592924833,0.00965085718780756,34
3,Lon,Multi-task,0.00933184754103422,0.00958761945366859,35
3,Lon,Multi-task,0.00933720078319311,0.00962346512824297,36
3,Lon,Multi-task,0.00931310001760721,0.00958540942519903,37
3,Lon,Multi-task,0.00931866466999054,0.00957041699439287,38
3,Lon,Multi-task,0.00928480550646782,0.00956519041210413,39
3,Lon,Multi-task,0.0092815775424242,0.00945842824876308,40
3,Lon,Multi-task,0.00926606915891171,0.00953142438083887,41
3,Lon,Multi-task,0.00925030279904604,0.00944809895008802,42
3,Lon,Multi-task,0.00927008409053087,0.00943692680448294,43
3,Lon,Multi-task,0.00924390647560358,0.00951038580387831,44
3,Lon,Multi-task,0.00920533016324043,0.00942934583872557,45
3,Lon,Multi-task,0.00921993050724268,0.00946297775954008,46
3,Lon,Multi-task,0.00917615462094545,0.00953596085309982,47
3,Lon,Multi-task,0.00919707864522934,0.00943255610764027,48
3,Lon,Multi-task,0.00914706103503704,0.00949090346693993,49
3,Lon,Multi-task,0.00917036365717649,0.00945405662059784,50
3,Lon,Multi-task,0.00915140006691217,0.00939344521611929,51
3,Lon,Multi-task,0.00915729440748692,0.00945043936371803,52
3,Lon,Multi-task,0.00916726235300303,0.00946638267487288,53
3,Lon,Multi-task,0.00911975558847189,0.00959080271422863,54
3,Lon,Multi-task,0.00912480615079403,0.00941148493438959,55
3,Lon,Multi-task,0.00910674035549164,0.00937878619879484,56
3,Lon,Multi-task,0.00909631140530109,0.00948298070579767,57
3,Lon,Multi-task,0.00909909419715405,0.00947598367929459,58
3,Lon,Multi-task,0.00907264370471239,0.00941714737564325,59
3,Lon,Multi-task,0.00909570977091789,0.00946084409952164,60
3,Lon,Multi-task,0.00906020868569613,0.00945028383284807,61
3,Lon,Multi-task,0.00907583069056273,0.00937588047236204,62
3,Lon,Multi-task,0.00907845981419086,0.00944953504949808,63
3,Lon,Multi-task,0.00906960386782885,0.00944305118173361,64
3,Lon,Multi-task,0.00902277138084173,0.00940364226698875,65
3,Lon,Multi-task,0.00903315655887127,0.00933734327554703,66
3,Lon,Multi-task,0.00901030190289021,0.00946809723973274,67
3,Lon,Multi-task,0.00901796016842127,0.00936513766646385,68
3,Lon,Multi-task,0.00903589278459549,0.00939967017620802,69
3,Lon,Multi-task,0.00898963399231434,0.0095107713714242,70
3,Lon,Multi-task,0.00900786928832531,0.00933890603482723,71
3,Lon,Multi-task,0.00898684933781624,0.0093616247177124,72
3,Lon,Multi-task,0.00898726377636194,0.00939530227333307,73
3,Lon,Multi-task,0.00898154359310865,0.00930868461728096,74
3,Lon,Multi-task,0.00894211046397686,0.00929470453411341,75
3,Lon,Multi-task,0.00896158907562494,0.00940418336540461,76
3,Lon,Multi-task,0.00894194561988115,0.00939508248120546,77
3,Lon,Multi-task,0.00895583163946867,0.00945680402219296,78
3,Lon,Multi-task,0.00895537529140711,0.00936323218047619,79
3,Lon,Multi-task,0.00892453361302614,0.00931733474135399,80
3,Lon,Multi-task,0.00891789887100458,0.00935269240289927,81
3,Lon,Multi-task,0.00891315285116434,0.00937067810446024,82
3,Lon,Multi-task,0.00894061755388975,0.00931305903941393,83
3,Lon,Multi-task,0.00890971720218658,0.00937141384929419,84
3,Lon,Multi-task,0.00890595652163029,0.00929020810872316,85
3,Lon,Multi-task,0.0089363157749176,0.00927261169999838,86
3,Lon,Multi-task,0.0088994549587369,0.00934146717190742,87
3,Lon,Multi-task,0.00889878626912832,0.00924793723970652,88
3,Lon,Multi-task,0.00890262518078089,0.00936442986130714,89
3,Lon,Multi-task,0.00889865215867758,0.00927700567990541,90
3,Lon,Multi-task,0.0088933352380991,0.00932816788554192,91
3,Lon,Multi-task,0.00886072963476181,0.00938144978135824,92
3,Lon,Multi-task,0.00887778215110302,0.009258764795959,93
3,Lon,Multi-task,0.00888386461883783,0.00931046064943075,94
3,Lon,Multi-task,0.00886246003210545,0.00931840855628252,95
3,Lon,Multi-task,0.00885704066604376,0.00925962347537279,96
3,Lon,Multi-task,0.00883754715323448,0.00937999598681927,97
3,Lon,Multi-task,0.00885491911321878,0.00931414030492306,98
3,Lon,Multi-task,0.00883758347481489,0.0092714661732316,99
3,Lon,Multi-task,0.00882941205054522,0.00924582779407501,100
4,Lon,Multi-task,0.0383062399923801,0.0190946441143751,1
4,Lon,Multi-task,0.0146044576540589,0.0119212688878179,2
4,Lon,Multi-task,0.0126563580706716,0.0111710224300623,3
4,Lon,Multi-task,0.0118184452876449,0.0109649877995253,4
4,Lon,Multi-task,0.0113650346174836,0.0108384182676673,5
4,Lon,Multi-task,0.0110170114785433,0.0106292106211185,6
4,Lon,Multi-task,0.0107889119535685,0.0105828493833542,7
4,Lon,Multi-task,0.0105957631021738,0.0105287097394466,8
4,Lon,Multi-task,0.0104647744446993,0.0104642082005739,9
4,Lon,Multi-task,0.0103699006140232,0.0104740932583809,10
4,Lon,Multi-task,0.0102778244763613,0.0103445900604129,11
4,Lon,Multi-task,0.0102035226300359,0.0103825768455863,12
4,Lon,Multi-task,0.0101341353729367,0.0103798434138298,13
4,Lon,Multi-task,0.0100860437378287,0.0102848587557673,14
4,Lon,Multi-task,0.0100183486938477,0.0102551002055407,15
4,Lon,Multi-task,0.00999954622238874,0.0102138873189688,16
4,Lon,Multi-task,0.0099485544487834,0.0101261213421822,17
4,Lon,Multi-task,0.00987746566534042,0.0100926775485277,18
4,Lon,Multi-task,0.00988079607486725,0.0101166795939207,19
4,Lon,Multi-task,0.00983256753534079,0.00999842863529921,20
4,Lon,Multi-task,0.00981781538575888,0.00987935438752174,21
4,Lon,Multi-task,0.00976028386503458,0.00984202511608601,22
4,Lon,Multi-task,0.00971386581659317,0.00991744361817837,23
4,Lon,Multi-task,0.00969173200428486,0.00990259274840355,24
4,Lon,Multi-task,0.00967048946768045,0.00990707334131002,25
4,Lon,Multi-task,0.00962542649358511,0.00984272919595242,26
4,Lon,Multi-task,0.00963267125189304,0.00978200230747461,27
4,Lon,Multi-task,0.00960882287472486,0.00978742260485888,28
4,Lon,Multi-task,0.00959647167474031,0.00975800026208162,29
4,Lon,Multi-task,0.00958168134093285,0.00973905622959137,30
4,Lon,Multi-task,0.00954559445381165,0.00966852623969316,31
4,Lon,Multi-task,0.00949934404343367,0.00971359480172396,32
4,Lon,Multi-task,0.00950853526592255,0.00967131555080414,33
4,Lon,Multi-task,0.00948296952992678,0.00964638497680426,34
4,Lon,Multi-task,0.00947894994169474,0.00968659017235041,35
4,Lon,Multi-task,0.00945930741727352,0.00958790350705385,36
4,Lon,Multi-task,0.0094308452680707,0.00961595773696899,37
4,Lon,Multi-task,0.00942683592438698,0.00955624971538782,38
4,Lon,Multi-task,0.00941160973161459,0.00961586833000183,39
4,Lon,Multi-task,0.0094124861061573,0.00956983678042889,40
4,Lon,Multi-task,0.00938187073916197,0.00955881550908089,41
4,Lon,Multi-task,0.009346729144454,0.00952770560979843,42
4,Lon,Multi-task,0.00938677787780762,0.00956020969897509,43
4,Lon,Multi-task,0.00933231040835381,0.00952722504734993,44
4,Lon,Multi-task,0.00933872163295746,0.00950961653143167,45
4,Lon,Multi-task,0.009350860491395,0.00953055918216705,46
4,Lon,Multi-task,0.0093141095712781,0.00947570987045765,47
4,Lon,Multi-task,0.0093204565346241,0.00958784949034452,48
4,Lon,Multi-task,0.00932527985423803,0.00946119055151939,49
4,Lon,Multi-task,0.00927742198109627,0.00953406374901533,50
4,Lon,Multi-task,0.00929753109812737,0.00948854815214872,51
4,Lon,Multi-task,0.00928117893636227,0.00948341377079487,52
4,Lon,Multi-task,0.00927051343023777,0.00949667487293482,53
4,Lon,Multi-task,0.0092482166364789,0.00942286942154169,54
4,Lon,Multi-task,0.0092384684830904,0.00941895879805088,55
4,Lon,Multi-task,0.00922745745629072,0.00942304823547602,56
4,Lon,Multi-task,0.00922895688563585,0.00944990385323763,57
4,Lon,Multi-task,0.00921351741999388,0.00939307641237974,58
4,Lon,Multi-task,0.00921732094138861,0.00940488371998072,59
4,Lon,Multi-task,0.00919082015752792,0.00940798316150904,60
4,Lon,Multi-task,0.0092038931325078,0.00936067476868629,61
4,Lon,Multi-task,0.00920016132295132,0.00933129899203777,62
4,Lon,Multi-task,0.00917281862348318,0.00937293283641338,63
4,Lon,Multi-task,0.00918836425989866,0.00934034120291471,64
4,Lon,Multi-task,0.00915846601128578,0.00938296131789684,65
4,Lon,Multi-task,0.00914745219051838,0.00936045031994581,66
4,Lon,Multi-task,0.00915168225765228,0.00934946443885565,67
4,Lon,Multi-task,0.00911612063646317,0.00933999940752983,68
4,Lon,Multi-task,0.00912013277411461,0.00928606651723385,69
4,Lon,Multi-task,0.00912406668066978,0.0092864790931344,70
4,Lon,Multi-task,0.00912661012262106,0.00930205546319485,71
4,Lon,Multi-task,0.0091193001717329,0.00929924007505178,72
4,Lon,Multi-task,0.00910136103630066,0.00925880577415228,73
4,Lon,Multi-task,0.00907195918262005,0.00930402521044016,74
4,Lon,Multi-task,0.00905278790742159,0.009284189902246,75
4,Lon,Multi-task,0.00909316539764404,0.00930007174611092,76
4,Lon,Multi-task,0.00906813982874155,0.00929753296077251,77
4,Lon,Multi-task,0.00909481290727854,0.00932212360203266,78
4,Lon,Multi-task,0.0090539688244462,0.00928480550646782,79
4,Lon,Multi-task,0.0090560931712389,0.00925869680941105,80
4,Lon,Multi-task,0.00905297137796879,0.00927735678851604,81
4,Lon,Multi-task,0.00905829481780529,0.00928948912769556,82
4,Lon,Multi-task,0.00902333203703165,0.00929659884423018,83
4,Lon,Multi-task,0.0090565038844943,0.00929121300578117,84
4,Lon,Multi-task,0.00902104936540127,0.00928588397800922,85
4,Lon,Multi-task,0.00901539530605078,0.00923235807567835,86
4,Lon,Multi-task,0.00902619864791632,0.00927099771797657,87
4,Lon,Multi-task,0.00900711864233017,0.00936428364366293,88
4,Lon,Multi-task,0.009008863940835,0.0092619089409709,89
4,Lon,Multi-task,0.00898534804582596,0.00931327883154154,90
4,Lon,Multi-task,0.00900376867502928,0.00929907523095608,91
4,Lon,Multi-task,0.0089716138318181,0.00920357555150986,92
4,Lon,Multi-task,0.00899833999574184,0.00928527116775513,93
4,Lon,Multi-task,0.0089929299429059,0.00927072577178478,94
4,Lon,Multi-task,0.00899056904017925,0.00926057435572147,95
4,Lon,Multi-task,0.00893768388777971,0.00929953437298536,96
4,Lon,Multi-task,0.00899409502744675,0.00926359370350838,97
4,Lon,Multi-task,0.00897282920777798,0.00925654452294111,98
4,Lon,Multi-task,0.00893838703632355,0.00921484362334013,99
4,Lon,Multi-task,0.00895848497748375,0.00923645310103893,100
5,Lon,Multi-task,0.035236731171608,0.0162497144192457,1
5,Lon,Multi-task,0.0141870733350515,0.0116686010733247,2
5,Lon,Multi-task,0.0123867243528366,0.0109491683542728,3
5,Lon,Multi-task,0.0116201527416706,0.0103716468438506,4
5,Lon,Multi-task,0.0111458329483867,0.00987800396978855,5
5,Lon,Multi-task,0.0108203506097198,0.00981243047863245,6
5,Lon,Multi-task,0.0105846356600523,0.00971050560474396,7
5,Lon,Multi-task,0.010399236343801,0.0095193637534976,8
5,Lon,Multi-task,0.0102637987583876,0.00950458832085133,9
5,Lon,Multi-task,0.0100917322561145,0.0092024989426136,10
5,Lon,Multi-task,0.0100247142836452,0.00938333198428154,11
5,Lon,Multi-task,0.00998770352452993,0.00928054563701153,12
5,Lon,Multi-task,0.00989228300750256,0.00933160353451967,13
5,Lon,Multi-task,0.00983264576643705,0.00905981846153736,14
5,Lon,Multi-task,0.0097668468952179,0.00900421291589737,15
5,Lon,Multi-task,0.00970255769789219,0.00906919222325087,16
5,Lon,Multi-task,0.00967234279960394,0.00908409897238016,17
5,Lon,Multi-task,0.00961121078580618,0.00901403743773699,18
5,Lon,Multi-task,0.00958689674735069,0.00892348028719425,19
5,Lon,Multi-task,0.00955207832157612,0.00896970834583044,20
5,Lon,Multi-task,0.009505745023489,0.00896483939141035,21
5,Lon,Multi-task,0.00946599338203669,0.00891405064612627,22
5,Lon,Multi-task,0.0094602033495903,0.00884045474231243,23
5,Lon,Multi-task,0.00942976120859385,0.00887050572782755,24
5,Lon,Multi-task,0.00938142463564873,0.00890831649303436,25
5,Lon,Multi-task,0.00940390210598707,0.00884347315877676,26
5,Lon,Multi-task,0.00938037410378456,0.00875185988843441,27
5,Lon,Multi-task,0.00934525486081839,0.00884167570620775,28
5,Lon,Multi-task,0.0093001676723361,0.00873999856412411,29
5,Lon,Multi-task,0.00928355380892754,0.00876118708401918,30
5,Lon,Multi-task,0.00928106810897589,0.00874057039618492,31
5,Lon,Multi-task,0.00923789944499731,0.00874489638954401,32
5,Lon,Multi-task,0.00924029387533665,0.00872123893350363,33
5,Lon,Multi-task,0.00921335723251104,0.00868993066251278,34
5,Lon,Multi-task,0.00920896045863628,0.00873792450875044,35
5,Lon,Multi-task,0.00917184911668301,0.0085537014529109,36
